PNPLA8	chr7	-	CFTR	chr7	+
PNPLA8	chr7	-	SEM1	chr7	-
PNPO	chr17	+	NPEPPS	chr17	+
PNPO	chr17	+	RNF141	chr11	-
PNPO	chr17	-	ALDH1A2	chr15	+
PNPO	chr17	-	KCNT2	chr1	+
PNPT1	chr2	+	PNPT1	chr2	+
PNPT1	chr2	-	ASAP1	chr8	+
PNPT1	chr2	-	PNPT1	chr2	+
PNRC1	chr6	+	EZR	chr6	-
PNRC1	chr6	+	NRDC	chr1	-
PNRC2	chr1	+	BSDC1	chr1	-
PNRC2	chr1	+	CARMIL1	chr6	+
POC1A	chr3	-	TBC1D22A	chr22	+
POC1A	chr3	-	TLR9	chr3	-
POC1A	chr3	-	TNNC1	chr3	-
POC1A	chr3	-	TWF2	chr3	-
POC1B	chr12	-	C12orf26	chr12	+
POC1B	chr12	-	KRT78	chr12	-
POC1B	chr12	-	SERPINE1	chr7	+
POC1B	chr12	-	TNR	chr1	-
PODXL	chr7	-	C5orf38	chr5	+
PODXL	chr7	-	PCDH15	chr10	-
PODXL	chr7	-	TYW1B	chr7	-
PODXL	chr7	-	ZNF467	chr7	-
PODXL2	chr3	+	LSAMP	chr3	-
PODXL2	chr3	-	LOC100507412	chr?	+
POFUT1	chr20	+	FDFT1	chr8	+
POFUT1	chr20	+	HCK	chr20	+
POFUT1	chr20	+	ITCH	chr20	+
POFUT1	chr20	+	MAPRE1	chr20	+
POFUT1	chr20	+	PRICKLE2	chr3	-
POFUT1	chr20	-	CCDC50	chr3	-
POFUT1	chr20	-	PSEN1	chr14	-
POFUT2	chr21	-	LRP2	chr2	-
POFUT2	chr21	-	SLC19A1	chr21	-
POFUT2	chr21	-	WDR4	chr21	-
POGK	chr1	+	FMOD	chr1	-
POGK	chr1	+	SPAG17	chr1	-
POGZ	chr1	-	C1orf21	chr1	+
POGZ	chr1	-	CHCHD3	chr7	-
POGZ	chr1	-	GBA	chr1	-
POGZ	chr1	-	HHIPL2	chr1	-
POGZ	chr1	-	PI4KB	chr1	-
POGZ	chr1	-	POGZ	chr1	-
POGZ	chr1	-	SLC6A13	chr12	-
POGZ	chr1	-	THEM4	chr1	-
POLA1	chrX	+	CXorf58	chrX	+
POLA1	chrX	+	MAP3K15	chrX	-
POLA1	chrX	+	TIMELESS	chr12	-
POLA1	chrX	+	TSPAN7	chrX	+
POLA2	chr11	+	CAPN1	chr11	+
POLA2	chr11	+	OOSP1	chr11	+
POLA2	chr11	+	PPFIA1	chr11	+
POLA2	chr11	+	VPS51	chr11	+
POLB	chr8	+	ASH2L	chr8	+
POLB	chr8	+	HOOK3	chr8	+
POLB	chr8	+	IKBKB	chr8	+
POLB	chr8	+	UNC5D	chr8	+
POLB	chr8	+	UVRAG	chr11	+
POLD2	chr7	+	CHST14	chr15	-
POLD2	chr7	-	GCK	chr7	-
POLD3	chr11	+	EFCAB5	chr17	+
POLD3	chr11	+	ENC1	chr5	-
POLD3	chr11	+	ODZ4	chr11	-
POLD3	chr11	+	PPME1	chr11	+
POLD3	chr11	+	TENM4	chr11	-
POLDIP3	chr22	+	POLDIP3	chr22	-
POLDIP3	chr22	-	ARFGAP3	chr22	-
POLDIP3	chr22	-	ITPR2	chr12	-
POLDIP3	chr22	-	MED15	chr22	+
POLDIP3	chr22	-	SH3BGRL2	chr6	+
POLDIP3	chr22	-	TTLL1	chr22	-
POLE	chr12	+	ADM	chr11	+
POLE	chr12	-	ANKS1B	chr12	-
POLE	chr12	-	GOLGA3	chr12	-
POLE	chr12	-	HMGCL	chr1	-
POLE2	chr14	-	RPS29	chr14	-
POLE3	chr9	+	LRRC58	chr3	+
POLG	chr15	+	POLG	chr15	+
POLG	chr15	+	POLG	chr15	-
POLG	chr15	-	CGNL1	chr15	+
POLG2	chr17	-	AARS	chr16	-
POLG2	chr17	-	DDX5	chr17	-
POLH	chr6	+	C12orf71	chr12	-
POLH	chr6	+	EZR	chr6	-
POLH	chr6	+	PKHD1	chr6	-
POLH	chr6	-	POLH	chr6	-
POLK	chr5	+	ANKDD1B	chr5	+
POLK	chr5	+	HSD17B4	chr5	+
POLK	chr5	+	SKIV2L2	chr5	+
POLM	chr7	-	OGDH	chr7	+
POLN	chr4	-	C1orf159	chr1	-
POLN	chr4	-	PITPNC1	chr17	+
POLN	chr4	-	POLN	chr4	+
POLR1A	chr2	-	ACO2	chr22	+
POLR1A	chr2	-	CTNNA2	chr2	+
POLR1A	chr2	-	PILRA	chr7	+
POLR1A	chr2	-	REEP1	chr2	-
POLR1A	chr2	-	SETD2	chr3	-
POLR1B	chr2	+	NRXN2	chr11	-
POLR1C	chr6	+	MDGA1	chr6	-
POLR1D	chr13	+	CHORDC1	chr11	-
POLR1D	chr13	+	RPL21	chr13	+
POLR1D	chr13	+	SMYD2	chr1	+
POLR2A	chr17	+	ALOX12	chr17	+
POLR2A	chr17	+	ASAP2	chr2	+
POLR2A	chr17	+	NAA38	chr17	-
POLR2A	chr17	+	NECTIN2	chr19	+
POLR2A	chr17	+	POLR2A	chr17	-
POLR2A	chr17	+	SLC16A13	chr17	+
POLR2A	chr17	+	SMR3B	chr4	+
POLR2B	chr4	+	CEP135	chr4	+
POLR2B	chr4	+	FIP1L1	chr4	+
POLR2B	chr4	+	IGF2BP3	chr7	+
POLR2B	chr4	+	REST	chr4	+
POLR2B	chr4	+	TSTD3	chr6	+
POLR2C	chr16	+	HS3ST4	chr16	+
POLR2D	chr2	-	TFCP2L1	chr2	-
POLR2E	chr19	+	POLR2E	chr19	-
POLR2E	chr19	-	ZNF420	chr19	+
POLR2F	chr22	+	EIF3L	chr22	+
POLR2F	chr22	+	GGA1	chr22	+
POLR2F	chr22	+	LRFN3	chr19	-
POLR2F	chr22	+	MICALL1	chr22	+
POLR2F	chr22	+	MXI1	chr10	+
POLR2F	chr22	+	PIH1D1	chr19	-
POLR2F	chr22	+	PSMD3	chr17	+
POLR2H	chr3	+	CHFR	chr12	-
POLR2H	chr3	-	DTX3L	chr3	-
POLR2H	chr3	-	SRRT	chr7	-
POLR2I	chr19	+	DBI	chr2	+
POLR2I	chr19	-	LAMP2	chrX	-
POLR2J	chr7	+	DLGAP4	chr20	-
POLR2J	chr7	-	DNAJC2	chr7	-
POLR2J	chr7	-	STARD13	chr13	-
POLR2J2	chr7	-	DAD1	chr14	-
POLR2J3	chr7	-	LGALS4	chr19	-
POLR2J3	chr7	-	ORC5	chr7	-
POLR2L	chr11	-	TSPAN4	chr11	+
POLR3A	chr10	-	TP53BP2	chr1	-
POLR3A	chr10	-	TTC6	chr14	+
POLR3B	chr12	+	PDS5B	chr13	+
POLR3B	chr12	+	RBM19	chr12	-
POLR3B	chr12	+	SLC35E3	chr12	+
POLR3B	chr12	+	TCP11L2	chr12	+
POLR3B	chr12	-	GSKIP	chr14	+
POLR3C	chr1	-	POLR3C	chr1	+
POLR3E	chr16	+	C16orf52	chr16	+
POLR3E	chr16	+	RMI2	chr16	+
POLR3E	chr16	-	ERGIC3	chr20	+
POLR3F	chr20	+	DTD1	chr20	+
POLR3H	chr22	-	CTNND2	chr5	-
POLR3H	chr22	-	ENTHD1	chr22	-
POLR3H	chr22	-	FAM87B	chr1	+
POLR3K	chr16	+	BLOC1S1	chr12	+
POLR3K	chr16	-	C19orf63	chr19	+
POLR3K	chr16	-	EMC10	chr19	+
POLR3K	chr16	-	L3MBTL4	chr18	-
POLRMT	chr19	-	PALM	chr19	+
POM121	chr7	-	POM121	chr7	-
POM121C	chr7	-	C7orf42	chr7	+
POM121C	chr7	-	HIP1	chr7	-
POM121C	chr7	-	TMEM248	chr7	+
POMC	chr2	-	RPL14	chr3	+
POMC	chr2	-	STK16	chr2	+
POMGNT1	chr1	-	POMGNT1	chr1	-
POMGNT2	chr3	+	RMND5A	chr2	+
POMGNT2	chr3	-	CHFR	chr12	-
POMGNT2	chr3	-	FAM19A1	chr3	+
POMK	chr8	+	ANK1	chr8	-
POMK	chr8	+	CHRNA6	chr8	-
POMK	chr8	+	LSS	chr21	-
POMK	chr8	+	NKAIN3	chr8	+
POMK	chr8	+	ST6GAL1	chr3	+
POMK	chr8	-	KMT2D	chr19	-
POMT1	chr9	+	NUP214	chr9	+
POMT1	chr9	+	PLPP7	chr9	+
POMT1	chr9	+	PPAPDC3	chr9	+
POMT1	chr9	-	ANP32A	chr15	-
POMT2	chr14	-	POMT2	chr14	+
PON2	chr7	-	TANGO6	chr16	-
PON2	chr7	-	TYW1B	chr7	-
POP1	chr8	+	C8orf47	chr8	+
POP1	chr8	+	ERICH5	chr8	+
POP1	chr8	+	TATDN1	chr8	-
POP4	chr19	+	CLEC2B	chr12	-
POP4	chr19	-	LCN2	chr9	+
POR	chr7	+	CTTNBP2	chr7	-
POR	chr7	+	MDH2	chr7	+
POR	chr7	+	PIBF1	chr13	+
POR	chr7	+	RHBDD2	chr7	+
POR	chr7	-	ATP2B4	chr1	-
PORCN	chrX	-	CAND1	chr12	-
PORCN	chrX	-	PORCN	chrX	+
POSTN	chr13	+	POSTN	chr13	-
POSTN	chr13	-	COL1A2	chr7	+
POSTN	chr13	-	NCAM1	chr11	+
POSTN	chr13	-	PTN	chr7	-
POT1	chr7	-	RTKN2	chr10	-
POU2AF1	chr11	+	FKBP5	chr6	+
POU2AF1	chr11	-	BCO2	chr11	+
POU2AF1	chr11	-	BTG4	chr11	-
POU2F1	chr1	+	ATP6V1F	chr7	+
POU2F1	chr1	+	CD247	chr1	-
POU2F1	chr1	+	FMO1	chr1	+
POU2F1	chr1	+	LCE2A	chr1	+
POU2F1	chr1	+	MAEL	chr1	+
POU2F1	chr1	+	POU2F1	chr1	+
POU2F1	chr1	+	RNF13	chr3	+
POU2F1	chr1	+	RPRD2	chr1	+
POU2F1	chr1	+	ZFYVE28	chr4	-
POU2F2	chr19	+	POU2F2	chr19	+
POU2F2	chr19	-	POU2F2	chr19	+
POU6F1	chr12	-	QSOX1	chr1	-
POU6F1	chr12	-	SMAGP	chr12	-
POU6F2	chr7	+	AOAH	chr7	-
POU6F2	chr7	+	KCND2	chr7	-
POU6F2	chr7	+	ZNF366	chr5	+
PPA1	chr10	+	DSP	chr6	-
PPA1	chr10	-	LRRC20	chr10	-
PPA1	chr10	-	MGAT4C	chr12	-
PPA1	chr10	-	MICU1	chr10	-
PPA1	chr10	-	TMEM50B	chr21	-
PPA2	chr4	-	C4orf37	chr4	-
PPA2	chr4	-	INTS12	chr4	-
PPA2	chr4	-	SORCS2	chr4	+
PPA2	chr4	-	TBCK	chr4	-
PPAN	chr19	+	GIPC2	chr1	+
PPAN	chr19	-	SLC6A2	chr16	+
PPAPDC1B	chr8	-	DDHD2	chr8	+
PPAPDC1B	chr8	-	TMEM66	chr8	-
PPARA	chr22	+	ATXN10	chr22	+
PPARA	chr22	+	BCL2L13	chr22	+
PPARA	chr22	+	FBLN1	chr22	+
PPARA	chr22	+	NFIC	chr19	+
PPARA	chr22	+	POLDIP3	chr22	-
PPARA	chr22	+	PPARA	chr22	+
PPARA	chr22	+	PPARA	chr22	-
PPARA	chr22	+	RAB2A	chr8	+
PPARA	chr22	+	SAMM50	chr22	+
PPARA	chr22	+	SLC16A7	chr12	+
PPARA	chr22	-	AP2M1	chr3	-
PPARD	chr6	+	ANKS1A	chr6	+
PPARD	chr6	+	CERS3	chr15	-
PPARD	chr6	+	SLC22A7	chr6	+
PPARD	chr6	+	SRGAP1	chr12	+
PPARD	chr6	+	WDR27	chr6	-
PPARD	chr6	+	WNK4	chr17	+
PPARD	chr6	-	ARHGEF1	chr19	+
PPARD	chr6	-	PPARD	chr6	+
PPARD	chr6	-	TMEM2	chr9	-
PPARG	chr3	+	CDKAL1	chr6	+
PPARG	chr3	+	CRYBA4	chr22	+
PPARG	chr3	+	IQSEC1	chr3	-
PPARG	chr3	+	MKRN2OS	chr3	-
PPARG	chr3	+	PAX8	chr2	-
PPARG	chr3	+	SYN2	chr3	+
PPARGC1A	chr4	-	NXN	chr17	-
PPARGC1B	chr5	+	ARHGEF37	chr5	+
PPARGC1B	chr5	+	IL17B	chr5	-
PPARGC1B	chr5	+	TCOF1	chr5	+
PPAT	chr4	-	IGFBP7	chr4	-
PPAT	chr4	-	KIF16B	chr20	-
PPCDC	chr15	+	CLK3	chr15	+
PPCDC	chr15	+	LMAN1L	chr15	+
PPCDC	chr15	+	SCAMP2	chr15	-
PPDPF	chr20	+	CHD3	chr17	+
PPDPF	chr20	+	NEAT1	chr11	-
PPDPF	chr20	+	RBBP8NL	chr20	-
PPDPF	chr20	+	SARS	chr1	+
PPDPF	chr20	-	C1orf61	chr1	+
PPDPF	chr20	-	CHST11	chr12	+
PPDPF	chr20	-	HNRNPD	chr4	+
PPDPF	chr20	-	MYO1D	chr17	+
PPDPF	chr20	-	PPDPF	chr20	+
PPDPF	chr20	-	TMED7-TICAM2	chr5	+
PPEF1	chrX	-	PPEF1	chrX	+
PPFIA1	chr11	+	ALDH3B1	chr11	+
PPFIA1	chr11	+	ALDH3B2	chr11	-
PPFIA1	chr11	+	ANO1	chr11	+
PPFIA1	chr11	+	ARHGAP32	chr11	-
PPFIA1	chr11	+	BBOX1	chr11	+
PPFIA1	chr11	+	C11orf24	chr11	-
PPFIA1	chr11	+	CBLB	chr3	-
PPFIA1	chr11	+	CD82	chr11	+
PPFIA1	chr11	+	DYNC2H1	chr11	+
PPFIA1	chr11	+	FADD	chr11	+
PPFIA1	chr11	+	FRMD8	chr11	+
PPFIA1	chr11	+	GSTP1	chr11	+
PPFIA1	chr11	+	HSD3B2	chr1	+
PPFIA1	chr11	+	INTS4	chr11	-
PPFIA1	chr11	+	ISPD	chr7	-
PPFIA1	chr11	+	KDM2A	chr11	+
PPFIA1	chr11	+	LRP5	chr11	+
PPFIA1	chr11	+	LRRC4C	chr11	-
PPFIA1	chr11	+	MARK2	chr11	+
PPFIA1	chr11	+	MS4A5	chr11	+
PPFIA1	chr11	+	MTL5	chr11	-
PPFIA1	chr11	+	MYEOV	chr11	+
PPFIA1	chr11	+	NADSYN1	chr11	+
PPFIA1	chr11	+	OAF	chr11	+
PPFIA1	chr11	+	PPFIA1	chr11	+
PPFIA1	chr11	+	PPFIA1	chr11	-
PPFIA1	chr11	+	RBFOX2	chr22	-
PPFIA1	chr11	+	RBM14	chr11	+
PPFIA1	chr11	+	RBM4	chr11	+
PPFIA1	chr11	+	RHOD	chr11	+
PPFIA1	chr11	+	SHANK2	chr11	-
PPFIA1	chr11	+	SLC39A11	chr17	-
PPFIA1	chr11	+	SRD5A3	chr4	+
PPFIA1	chr11	+	SUZ12P1	chr17	+
PPFIA1	chr11	+	TESMIN	chr11	-
PPFIA1	chr11	+	TMEM229B	chr14	-
PPFIA1	chr11	+	TSKU	chr11	+
PPFIA1	chr11	+	XRRA1	chr11	-
PPFIA1	chr11	+	ZNF717	chr3	-
PPFIA2	chr12	-	ACSS3	chr12	+
PPFIA2	chr12	-	DPY19L2	chr12	-
PPFIA2	chr12	-	GRIP1	chr12	-
PPFIA2	chr12	-	KCNMB4	chr12	+
PPFIA2	chr12	-	MGAT4C	chr12	-
PPFIA2	chr12	-	MRPL14	chr6	-
PPFIA2	chr12	-	OTOGL	chr12	+
PPFIA2	chr12	-	SON	chr21	+
PPFIA2	chr12	-	SYT1	chr12	+
PPFIA2	chr12	-	TRHDE	chr12	+
PPFIA3	chr19	+	ANK1	chr8	-
PPFIA3	chr19	+	IZUMO1	chr19	-
PPFIA3	chr19	-	ERBB2	chr17	-
PPFIA4	chr1	-	SYT2	chr1	+
PPFIBP1	chr12	+	ADIPOR2	chr12	+
PPFIBP1	chr12	+	ALK	chr2	-
PPFIBP1	chr12	+	C12orf70	chr12	+
PPFIBP1	chr12	+	CACNA1C	chr12	+
PPFIBP1	chr12	+	PDILT	chr16	-
PPFIBP1	chr12	+	SLCO1B1	chr12	+
PPFIBP1	chr12	+	SNU13	chr22	-
PPFIBP1	chr12	+	TSPAN11	chr12	+
PPFIBP1	chr12	+	WNT7A	chr3	-
PPFIBP1	chr12	+	ZNF329	chr19	-
PPFIBP1	chr12	-	AKAP13	chr15	+
PPFIBP1	chr12	-	PPFIBP1	chr12	+
PPFIBP2	chr11	+	PPFIBP2	chr11	+
PPHLN1	chr12	+	KIAA0355	chr19	+
PPHLN1	chr12	+	NMI	chr2	-
PPHLN1	chr12	+	TBC1D15	chr12	+
PPHLN1	chr12	+	TIMELESS	chr12	-
PPHLN1	chr12	-	EHBP1	chr2	-
PPHLN1	chr12	-	PPHLN1	chr12	+
PPHLN1	chr12	-	PPHLN1	chr12	-
PPIA	chr7	+	OGDH	chr7	+
PPIB	chr15	-	SFTPB	chr2	-
PPIB	chr15	-	SRSF3	chr6	+
PPIC	chr5	-	TBC1D16	chr17	-
PPID	chr4	-	SFRP2	chr4	-
PPIE	chr1	+	PPIE	chr1	+
PPIE	chr1	+	PPIE	chr1	-
PPIEL	chr1	-	YIPF5	chr5	-
PPIF	chr10	+	REEP3	chr10	+
PPIF	chr10	+	SNX31	chr8	-
PPIF	chr10	-	FAM57A	chr17	-
PPIG	chr2	+	ARHGAP12	chr10	-
PPIG	chr2	+	CRIM1	chr2	+
PPIG	chr2	+	FAM117B	chr2	+
PPIG	chr2	+	PPIG	chr2	+
PPIG	chr2	+	SCN9A	chr2	-
PPIG	chr2	+	SRSF5	chr14	+
PPIG	chr2	+	SSB	chr2	+
PPIG	chr2	-	CASP8AP2	chr6	+
PPIG	chr2	-	PPIG	chr2	-
PPIG	chr2	-	SPATA5	chr4	+
PPIH	chr1	+	CCDC30	chr1	+
PPIH	chr1	+	MTSS1L	chr16	-
PPIL1	chr6	-	SMAP2	chr1	+
PPIL2	chr22	+	KIAA1671	chr22	+
PPIL2	chr22	+	TBX1	chr22	+
PPIL3	chr2	-	NEMF	chr14	+
PPIL3	chr2	-	RPH3A	chr12	+
PPIL4	chr6	+	PPIL4	chr6	-
PPIL4	chr6	-	CLEC4A	chr12	+
PPIL4	chr6	-	DCTN2	chr12	-
PPIP5K1	chr15	-	FRMD5	chr15	-
PPIP5K2	chr5	+	CAPN12	chr19	-
PPIP5K2	chr5	+	PRODH	chr22	-
PPIP5K2	chr5	+	TMEM161B	chr5	-
PPL	chr16	-	ADCY9	chr16	-
PPL	chr16	-	APOL3	chr22	-
PPL	chr16	-	UTRN	chr6	+
PPM1A	chr14	+	ADCK4	chr19	-
PPM1A	chr14	+	COQ8B	chr19	-
PPM1A	chr14	+	PRKCH	chr14	+
PPM1B	chr2	+	ABCG8	chr2	+
PPM1B	chr2	+	IQCA1	chr2	-
PPM1B	chr2	+	MTA3	chr2	+
PPM1B	chr2	+	SRBD1	chr2	-
PPM1D	chr17	+	ATP5G1	chr17	+
PPM1D	chr17	+	C17orf64	chr17	+
PPM1D	chr17	+	CCND1	chr11	+
PPM1D	chr17	+	EFCAB3	chr17	+
PPM1D	chr17	+	NUP85	chr17	+
PPM1D	chr17	+	TRIM37	chr17	-
PPM1E	chr17	+	SPAG5	chr17	-
PPM1E	chr17	+	VMP1	chr17	+
PPM1E	chr17	-	PPM1E	chr17	-
PPM1F	chr22	-	HDAC4	chr2	-
PPM1F	chr22	-	POLR3A	chr10	+
PPM1G	chr2	+	DDX25	chr11	-
PPM1G	chr2	+	FOXO3	chr6	+
PPM1G	chr2	-	IFT172	chr2	-
PPM1G	chr2	-	KATNA1	chr6	-
PPM1G	chr2	-	LPAR1	chr9	-
PPM1G	chr2	-	MPPE1	chr18	+
PPM1G	chr2	-	PPM1G	chr2	-
PPM1H	chr12	+	ITCH	chr20	+
PPM1H	chr12	-	C12orf56	chr12	-
PPM1H	chr12	-	C12orf66	chr12	-
PPM1H	chr12	-	CAPN11	chr6	+
PPM1H	chr12	-	DNAJC15	chr13	+
PPM1H	chr12	-	DYRK2	chr12	+
PPM1H	chr12	-	FAM19A2	chr12	-
PPM1H	chr12	-	FAM234B	chr12	+
PPM1H	chr12	-	KIAA1467	chr12	+
PPM1H	chr12	-	KIF13B	chr8	-
PPM1H	chr12	-	PDZRN4	chr12	+
PPM1H	chr12	-	PPM1H	chr12	+
PPM1H	chr12	-	PPM1H	chr12	-
PPM1H	chr12	-	SLC6A15	chr12	-
PPM1H	chr12	-	SRGAP1	chr12	+
PPM1H	chr12	-	TSPAN8	chr12	-
PPM1H	chr12	-	USP15	chr12	+
PPM1H	chr12	-	WIF1	chr12	-
PPM1K	chr4	+	PFN3	chr5	-
PPM1K	chr4	-	IDS	chrX	-
PPM1K	chr4	-	LRPPRC	chr2	-
PPM1L	chr3	+	B3GNT5	chr3	+
PPM1M	chr3	+	PPM1M	chr3	-
PPME1	chr11	+	AQP11	chr11	+
PPME1	chr11	+	KANK1	chr9	+
PPME1	chr11	+	NARS2	chr11	-
PPME1	chr11	+	NSD3	chr8	-
PPME1	chr11	+	TENM4	chr11	-
PPME1	chr11	+	UVRAG	chr11	+
PPME1	chr11	+	YIF1A	chr11	-
PPME1	chr11	-	PPME1	chr9	-
PPP1CA	chr11	-	PPP2R3C	chr14	-
PPP1CA	chr11	-	TMEM134	chr11	-
PPP1CB	chr2	+	BRE	chr2	+
PPP1CB	chr2	+	CCT5	chr5	+
PPP1CB	chr2	+	DRAM1	chr12	+
PPP1CB	chr2	+	EIF2B4	chr2	-
PPP1CB	chr2	+	FOSL2	chr2	+
PPP1CB	chr2	+	PI4KB	chr1	-
PPP1CB	chr2	+	PLB1	chr2	+
PPP1CB	chr2	+	SSPN	chr12	+
PPP1CB	chr2	-	MIR548N	chr2	-
PPP1CB	chr2	-	NOP9	chr14	-
PPP1CB	chr2	-	PPP1CB	chr2	+
PPP1CB	chr2	-	PPP1CB	chr2	-
PPP1CC	chr12	+	CENPF	chr1	+
PPP1CC	chr12	-	KCNC2	chr12	-
PPP1R10	chr6	+	PPP1R10	chr6	-
PPP1R10	chr6	-	FLOT1	chr6	-
PPP1R10	chr6	-	MUS81	chr11	+
PPP1R10	chr6	-	PCED1A	chr20	-
PPP1R10	chr6	-	VCL	chr10	+
PPP1R11	chr6	-	PPP1R11	chr6	+
PPP1R12A	chr12	+	CEP152	chr15	+
PPP1R12A	chr12	-	10-Sep	chr2	-
PPP1R12A	chr12	-	ATP23	chr12	+
PPP1R12A	chr12	-	C12orf26	chr12	+
PPP1R12A	chr12	-	DNAH10	chr12	+
PPP1R12A	chr12	-	EIF2S3L	chr12	+
PPP1R12A	chr12	-	IMMT	chr2	-
PPP1R12A	chr12	-	LIN7A	chr12	-
PPP1R12A	chr12	-	METTL25	chr12	+
PPP1R12A	chr12	-	MGAT4C	chr12	-
PPP1R12A	chr12	-	NDUFAF2	chr5	+
PPP1R12A	chr12	-	PPP1R12A	chr12	+
PPP1R12A	chr12	-	TBC1D30	chr12	+
PPP1R12A	chr12	-	TPGS2	chr18	-
PPP1R12A	chr12	-	XRCC6BP1	chr12	+
PPP1R12A	chr12	-	ZZEF1	chr17	-
PPP1R12B	chr1	+	CAMSAP2	chr1	+
PPP1R12B	chr1	+	FAM134A	chr2	+
PPP1R12B	chr1	+	LGR6	chr1	+
PPP1R12B	chr1	+	LRRN2	chr1	-
PPP1R12B	chr1	+	SUSD4	chr1	-
PPP1R12B	chr1	+	TIMM17A	chr1	+
PPP1R12B	chr1	-	MCL1	chr1	+
PPP1R12B	chr1	-	PPP1R12B	chr1	+
PPP1R12C	chr19	-	CLEC11A	chr19	+
PPP1R12C	chr19	-	KISS1	chr1	-
PPP1R12C	chr19	-	PTPRH	chr19	-
PPP1R12C	chr19	-	RPL28	chr19	+
PPP1R12C	chr19	-	ZNF460	chr19	+
PPP1R12C	chr19	-	ZNF579	chr19	-
PPP1R13B	chr14	+	LOC401585	chrX	+
PPP1R13B	chr14	-	ADAM18	chr8	+
PPP1R13B	chr14	-	BAG5	chr14	-
PPP1R13B	chr14	-	C14orf2	chr14	-
PPP1R13B	chr14	-	CCDC88C	chr14	-
PPP1R13B	chr14	-	L2HGDH	chr14	-
PPP1R13B	chr14	-	PPP1R16A	chr8	+
PPP1R13B	chr14	-	PYM1	chr12	-
PPP1R13B	chr14	-	WIBG	chr12	-
PPP1R13B	chr14	-	ZP3	chr7	+
PPP1R13L	chr19	-	CCDC9	chr19	+
PPP1R13L	chr19	-	MBOAT7	chr19	-
PPP1R13L	chr19	-	OPA3	chr19	-
PPP1R13L	chr19	-	RAB44	chr6	+
PPP1R14A	chr19	+	EIF4G1	chr3	-
PPP1R14C	chr6	+	AKIRIN2	chr6	-
PPP1R15A	chr19	+	ATP1A1	chr1	+
PPP1R15A	chr19	+	EMP3	chr19	+
PPP1R15A	chr19	+	HSPA1A	chr6	+
PPP1R15A	chr19	-	EGLN1	chr1	-
PPP1R15A	chr19	-	PPP1R15A	chr19	+
PPP1R15B	chr1	+	PPP1R15B	chr1	-
PPP1R15B	chr1	-	DISP1	chr1	-
PPP1R15B	chr1	-	PIK3C2B	chr1	-
PPP1R16A	chr8	+	ADCK5	chr8	+
PPP1R16A	chr8	+	CLDN4	chr7	+
PPP1R16A	chr8	+	GPR172A	chr8	+
PPP1R16A	chr8	+	HEATR7A	chr8	+
PPP1R16A	chr8	+	MROH1	chr8	+
PPP1R16A	chr8	+	SLC52A2	chr8	+
PPP1R18	chr6	+	PNMA5	chrX	+
PPP1R18	chr6	+	PPP1R18	chr6	-
PPP1R18	chr6	-	MDC1	chr6	-
PPP1R18	chr6	-	PPP1R18	chr6	-
PPP1R18	chr6	-	TNXB	chr6	-
PPP1R1B	chr17	+	DDR1	chr6	-
PPP1R1B	chr17	+	GRB7	chr17	+
PPP1R1B	chr17	+	MIEN1	chr17	-
PPP1R1B	chr17	+	PIPOX	chr17	+
PPP1R1B	chr17	-	RAB12	chr18	+
PPP1R1C	chr2	+	EIF2B2	chr14	+
PPP1R2	chr3	-	APOD	chr3	-
PPP1R2	chr3	-	CLDN1	chr3	-
PPP1R2	chr3	-	GMNC	chr3	-
PPP1R21	chr2	+	DNAH6	chr2	+
PPP1R21	chr2	+	GNGT1	chr7	+
PPP1R21	chr2	+	GTF2A1L	chr2	+
PPP1R21	chr2	+	WARS2	chr1	-
PPP1R21	chr2	+	ZBTB20	chr3	-
PPP1R35	chr7	+	ANKRD19P	chr9	-
PPP1R37	chr19	+	ALOX15B	chr17	+
PPP1R37	chr19	+	BCAM	chr19	+
PPP1R37	chr19	+	BCL3	chr19	+
PPP1R37	chr19	+	CACNG1	chr17	+
PPP1R37	chr19	+	CEACAM19	chr19	+
PPP1R37	chr19	+	GLTSCR1	chr19	+
PPP1R37	chr19	+	IGSF23	chr19	+
PPP1R37	chr19	+	NECTIN2	chr19	+
PPP1R37	chr19	+	PAFAH1B3	chr19	-
PPP1R37	chr19	+	RHPN2	chr19	-
PPP1R37	chr19	+	RTN2	chr19	-
PPP1R37	chr19	+	ZNF225	chr19	+
PPP1R37	chr19	+	ZNF383	chr19	+
PPP1R3B	chr8	+	GATA2	chr3	+
PPP1R3B	chr8	-	CSMD1	chr8	-
PPP1R3B	chr8	-	ERI1	chr8	+
PPP1R3E	chr14	-	MYH6	chr14	-
PPP1R3F	chrX	+	CCDC120	chrX	+
PPP1R3F	chrX	-	PPP1R3F	chrX	+
PPP1R42	chr8	-	MTCO1P7	chr2	+
PPP1R9A	chr7	+	CYP3A43	chr7	+
PPP1R9A	chr7	+	FBXO16	chr8	-
PPP1R9A	chr7	+	FOXO3	chr6	+
PPP1R9A	chr7	+	MDM4	chr1	+
PPP1R9A	chr7	+	PPP1R9A	chr7	+
PPP1R9A	chr7	+	SUCO	chr1	+
PPP1R9B	chr17	+	FLNA	chrX	-
PPP1R9B	chr17	-	COL1A1	chr17	-
PPP2CA	chr5	+	PPP2CA	chr5	-
PPP2CA	chr5	+	SAMD12	chr8	+
PPP2CA	chr5	-	C5orf15	chr5	-
